"startTime";"endTime";"aFRR energy volume weighted average price, local selection, up"
"2025-05-13T17:00:00.000Z";"2025-05-13T17:15:00.000Z";72.54
"2025-05-13T18:00:00.000Z";"2025-05-13T18:15:00.000Z";42.75
"2025-05-13T19:00:00.000Z";"2025-05-13T19:15:00.000Z";-0.01
"2025-05-13T19:15:00.000Z";"2025-05-13T19:30:00.000Z";84.3
"2025-05-13T20:00:00.000Z";"2025-05-13T20:15:00.000Z";51.02
"2025-05-13T21:00:00.000Z";"2025-05-13T21:15:00.000Z";38.28
"2025-05-13T22:00:00.000Z";"2025-05-13T22:15:00.000Z";57.18
"2025-05-13T22:15:00.000Z";"2025-05-13T22:30:00.000Z";227.5
"2025-05-13T22:45:00.000Z";"2025-05-13T23:00:00.000Z";73.23
"2025-05-13T23:00:00.000Z";"2025-05-13T23:15:00.000Z";107.01
"2025-05-14T00:15:00.000Z";"2025-05-14T00:30:00.000Z";25.48
"2025-05-14T00:30:00.000Z";"2025-05-14T00:45:00.000Z";92.75
"2025-05-14T00:45:00.000Z";"2025-05-14T01:00:00.000Z";27.2
"2025-05-14T01:00:00.000Z";"2025-05-14T01:15:00.000Z";44.61
"2025-05-14T01:15:00.000Z";"2025-05-14T01:30:00.000Z";92.75
"2025-05-14T01:30:00.000Z";"2025-05-14T01:45:00.000Z";185
"2025-05-14T01:45:00.000Z";"2025-05-14T02:00:00.000Z";138.5
"2025-05-14T02:30:00.000Z";"2025-05-14T02:45:00.000Z";0
"2025-05-14T02:45:00.000Z";"2025-05-14T03:00:00.000Z";62.54
"2025-05-14T03:30:00.000Z";"2025-05-14T03:45:00.000Z";32.26
"2025-05-14T03:45:00.000Z";"2025-05-14T04:00:00.000Z";125.35
"2025-05-14T04:15:00.000Z";"2025-05-14T04:30:00.000Z";16.89
"2025-05-14T04:30:00.000Z";"2025-05-14T04:45:00.000Z";126.22
"2025-05-14T04:45:00.000Z";"2025-05-14T05:00:00.000Z";105.85
"2025-05-14T05:30:00.000Z";"2025-05-14T05:45:00.000Z";60.49
"2025-05-14T06:00:00.000Z";"2025-05-14T06:15:00.000Z";75.46
"2025-05-14T06:15:00.000Z";"2025-05-14T06:30:00.000Z";265
"2025-05-14T06:30:00.000Z";"2025-05-14T06:45:00.000Z";265
"2025-05-14T07:00:00.000Z";"2025-05-14T07:15:00.000Z";31.03
"2025-05-14T07:15:00.000Z";"2025-05-14T07:30:00.000Z";138.84
"2025-05-14T08:00:00.000Z";"2025-05-14T08:15:00.000Z";75.28
"2025-05-14T09:15:00.000Z";"2025-05-14T09:30:00.000Z";75.66
"2025-05-14T10:00:00.000Z";"2025-05-14T10:15:00.000Z";89.85
"2025-05-14T11:00:00.000Z";"2025-05-14T11:15:00.000Z";70.62
"2025-05-14T12:00:00.000Z";"2025-05-14T12:15:00.000Z";98.13
"2025-05-14T12:15:00.000Z";"2025-05-14T12:30:00.000Z";324.62
"2025-05-14T13:15:00.000Z";"2025-05-14T13:30:00.000Z";68.21
"2025-05-14T13:30:00.000Z";"2025-05-14T13:45:00.000Z";28.09
"2025-05-14T14:30:00.000Z";"2025-05-14T14:45:00.000Z";156.55
"2025-05-14T14:45:00.000Z";"2025-05-14T15:00:00.000Z";209.17
"2025-05-14T15:30:00.000Z";"2025-05-14T15:45:00.000Z";84.68
"2025-05-14T15:45:00.000Z";"2025-05-14T16:00:00.000Z";178.71
"2025-05-14T17:00:00.000Z";"2025-05-14T17:15:00.000Z";28.89
"2025-05-14T17:15:00.000Z";"2025-05-14T17:30:00.000Z";117.23
"2025-05-14T17:30:00.000Z";"2025-05-14T17:45:00.000Z";116.25
"2025-05-14T17:45:00.000Z";"2025-05-14T18:00:00.000Z";116.6
"2025-05-14T18:00:00.000Z";"2025-05-14T18:15:00.000Z";150
"2025-05-14T18:30:00.000Z";"2025-05-14T18:45:00.000Z";16.66
"2025-05-14T18:45:00.000Z";"2025-05-14T19:00:00.000Z";111.87
"2025-05-14T19:00:00.000Z";"2025-05-14T19:15:00.000Z";150
"2025-05-14T19:15:00.000Z";"2025-05-14T19:30:00.000Z";113.92
"2025-05-14T20:00:00.000Z";"2025-05-14T20:15:00.000Z";76.53
"2025-05-14T20:15:00.000Z";"2025-05-14T20:30:00.000Z";41.54
"2025-05-14T21:00:00.000Z";"2025-05-14T21:15:00.000Z";29.28
"2025-05-14T21:15:00.000Z";"2025-05-14T21:30:00.000Z";90.66
"2025-05-14T22:00:00.000Z";"2025-05-14T22:15:00.000Z";23.6
"2025-05-14T22:15:00.000Z";"2025-05-14T22:30:00.000Z";113.51
"2025-05-14T22:30:00.000Z";"2025-05-14T22:45:00.000Z";99.85
"2025-05-14T22:45:00.000Z";"2025-05-14T23:00:00.000Z";15.78
"2025-05-14T23:00:00.000Z";"2025-05-14T23:15:00.000Z";19.57
"2025-05-15T00:00:00.000Z";"2025-05-15T00:15:00.000Z";5.43
"2025-05-15T00:15:00.000Z";"2025-05-15T00:30:00.000Z";1.63
"2025-05-15T00:30:00.000Z";"2025-05-15T00:45:00.000Z";0
"2025-05-15T01:00:00.000Z";"2025-05-15T01:15:00.000Z";27.27
"2025-05-15T01:15:00.000Z";"2025-05-15T01:30:00.000Z";45.75
"2025-05-15T02:45:00.000Z";"2025-05-15T03:00:00.000Z";5.7
"2025-05-15T03:30:00.000Z";"2025-05-15T03:45:00.000Z";41.69
"2025-05-15T04:00:00.000Z";"2025-05-15T04:15:00.000Z";139.97
"2025-05-15T04:15:00.000Z";"2025-05-15T04:30:00.000Z";145.55
"2025-05-15T04:30:00.000Z";"2025-05-15T04:45:00.000Z";128.95
"2025-05-15T04:45:00.000Z";"2025-05-15T05:00:00.000Z";38.17
"2025-05-15T05:00:00.000Z";"2025-05-15T05:15:00.000Z";52.41
"2025-05-15T05:15:00.000Z";"2025-05-15T05:30:00.000Z";114.87
"2025-05-15T05:30:00.000Z";"2025-05-15T05:45:00.000Z";130.01
"2025-05-15T08:00:00.000Z";"2025-05-15T08:15:00.000Z";122.27
"2025-05-15T08:15:00.000Z";"2025-05-15T08:30:00.000Z";147.84
"2025-05-15T08:30:00.000Z";"2025-05-15T08:45:00.000Z";1.74
"2025-05-15T09:00:00.000Z";"2025-05-15T09:15:00.000Z";222.02
"2025-05-15T09:15:00.000Z";"2025-05-15T09:30:00.000Z";232.57
"2025-05-15T09:30:00.000Z";"2025-05-15T09:45:00.000Z";213.26
"2025-05-15T10:00:00.000Z";"2025-05-15T10:15:00.000Z";152.72
"2025-05-15T10:15:00.000Z";"2025-05-15T10:30:00.000Z";159.27
"2025-05-15T10:30:00.000Z";"2025-05-15T10:45:00.000Z";187.74
"2025-05-15T10:45:00.000Z";"2025-05-15T11:00:00.000Z";220
"2025-05-15T11:00:00.000Z";"2025-05-15T11:15:00.000Z";142.63
"2025-05-15T11:30:00.000Z";"2025-05-15T11:45:00.000Z";134.64
"2025-05-15T11:45:00.000Z";"2025-05-15T12:00:00.000Z";148.78
"2025-05-15T12:15:00.000Z";"2025-05-15T12:30:00.000Z";63.15
"2025-05-15T12:30:00.000Z";"2025-05-15T12:45:00.000Z";77.93
"2025-05-15T12:45:00.000Z";"2025-05-15T13:00:00.000Z";191.54
"2025-05-15T13:30:00.000Z";"2025-05-15T13:45:00.000Z";149.1
"2025-05-15T13:45:00.000Z";"2025-05-15T14:00:00.000Z";2
"2025-05-15T14:15:00.000Z";"2025-05-15T14:30:00.000Z";77.15
"2025-05-15T14:30:00.000Z";"2025-05-15T14:45:00.000Z";258.57
"2025-05-15T14:45:00.000Z";"2025-05-15T15:00:00.000Z";350
"2025-05-15T15:00:00.000Z";"2025-05-15T15:15:00.000Z";243.48
"2025-05-15T15:30:00.000Z";"2025-05-15T15:45:00.000Z";152.45
"2025-05-15T15:45:00.000Z";"2025-05-15T16:00:00.000Z";196.63
"2025-05-15T16:30:00.000Z";"2025-05-15T16:45:00.000Z";183.31
"2025-05-15T16:45:00.000Z";"2025-05-15T17:00:00.000Z";210.2
"2025-05-15T17:00:00.000Z";"2025-05-15T17:15:00.000Z";116.63
"2025-05-15T17:15:00.000Z";"2025-05-15T17:30:00.000Z";11.95
"2025-05-15T17:30:00.000Z";"2025-05-15T17:45:00.000Z";146.15
"2025-05-15T18:45:00.000Z";"2025-05-15T19:00:00.000Z";111.06
"2025-05-15T19:00:00.000Z";"2025-05-15T19:15:00.000Z";188.73
"2025-05-15T19:15:00.000Z";"2025-05-15T19:30:00.000Z";203.94
"2025-05-15T19:30:00.000Z";"2025-05-15T19:45:00.000Z";215.55
"2025-05-15T19:45:00.000Z";"2025-05-15T20:00:00.000Z";31.4
"2025-05-15T20:00:00.000Z";"2025-05-15T20:15:00.000Z";175.4
"2025-05-15T20:15:00.000Z";"2025-05-15T20:30:00.000Z";197.78
"2025-05-15T21:00:00.000Z";"2025-05-15T21:15:00.000Z";235.63
"2025-05-15T21:15:00.000Z";"2025-05-15T21:30:00.000Z";220
"2025-05-15T21:30:00.000Z";"2025-05-15T21:45:00.000Z";188.75
"2025-05-15T22:00:00.000Z";"2025-05-15T22:15:00.000Z";97.54
"2025-05-15T23:30:00.000Z";"2025-05-15T23:45:00.000Z";40.71
"2025-05-16T00:00:00.000Z";"2025-05-16T00:15:00.000Z";11.78
"2025-05-16T01:00:00.000Z";"2025-05-16T01:15:00.000Z";146.38
"2025-05-16T02:45:00.000Z";"2025-05-16T03:00:00.000Z";83.57
"2025-05-16T03:15:00.000Z";"2025-05-16T03:30:00.000Z";119.99
"2025-05-16T03:30:00.000Z";"2025-05-16T03:45:00.000Z";78.05
"2025-05-16T03:45:00.000Z";"2025-05-16T04:00:00.000Z";123.18
"2025-05-16T04:00:00.000Z";"2025-05-16T04:15:00.000Z";11.68
"2025-05-16T04:30:00.000Z";"2025-05-16T04:45:00.000Z";49.13
"2025-05-16T04:45:00.000Z";"2025-05-16T05:00:00.000Z";181.2
"2025-05-16T05:00:00.000Z";"2025-05-16T05:15:00.000Z";195.88
"2025-05-16T05:15:00.000Z";"2025-05-16T05:30:00.000Z";173.67
"2025-05-16T05:30:00.000Z";"2025-05-16T05:45:00.000Z";11.72
"2025-05-16T07:00:00.000Z";"2025-05-16T07:15:00.000Z";36.96
"2025-05-16T08:00:00.000Z";"2025-05-16T08:15:00.000Z";55.54
"2025-05-16T08:45:00.000Z";"2025-05-16T09:00:00.000Z";34.58
"2025-05-16T09:00:00.000Z";"2025-05-16T09:15:00.000Z";78.25
"2025-05-16T09:45:00.000Z";"2025-05-16T10:00:00.000Z";158.76
"2025-05-16T10:00:00.000Z";"2025-05-16T10:15:00.000Z";306.42
"2025-05-16T10:15:00.000Z";"2025-05-16T10:30:00.000Z";285.17
"2025-05-16T10:30:00.000Z";"2025-05-16T10:45:00.000Z";181.88
"2025-05-16T11:15:00.000Z";"2025-05-16T11:30:00.000Z";10.64
"2025-05-16T14:30:00.000Z";"2025-05-16T14:45:00.000Z";7.87
"2025-05-16T15:30:00.000Z";"2025-05-16T15:45:00.000Z";148.14
"2025-05-16T19:15:00.000Z";"2025-05-16T19:30:00.000Z";120.53
"2025-05-16T20:00:00.000Z";"2025-05-16T20:15:00.000Z";34.29
"2025-05-16T20:15:00.000Z";"2025-05-16T20:30:00.000Z";60.28
"2025-05-16T23:00:00.000Z";"2025-05-16T23:15:00.000Z";16.32
"2025-05-16T23:15:00.000Z";"2025-05-16T23:30:00.000Z";15.89
"2025-05-17T03:15:00.000Z";"2025-05-17T03:30:00.000Z";17.97
"2025-05-17T03:30:00.000Z";"2025-05-17T03:45:00.000Z";41.38
"2025-05-17T03:45:00.000Z";"2025-05-17T04:00:00.000Z";41
"2025-05-17T05:15:00.000Z";"2025-05-17T05:30:00.000Z";92.39
"2025-05-17T05:30:00.000Z";"2025-05-17T05:45:00.000Z";97.8
"2025-05-17T07:00:00.000Z";"2025-05-17T07:15:00.000Z";94.86
"2025-05-17T07:15:00.000Z";"2025-05-17T07:30:00.000Z";69.76
"2025-05-17T08:00:00.000Z";"2025-05-17T08:15:00.000Z";39.07
"2025-05-17T10:00:00.000Z";"2025-05-17T10:15:00.000Z";156.57
"2025-05-17T10:15:00.000Z";"2025-05-17T10:30:00.000Z";119.55
"2025-05-17T11:00:00.000Z";"2025-05-17T11:15:00.000Z";30.9
"2025-05-17T12:30:00.000Z";"2025-05-17T12:45:00.000Z";53.84
"2025-05-17T13:00:00.000Z";"2025-05-17T13:15:00.000Z";0
"2025-05-17T14:45:00.000Z";"2025-05-17T15:00:00.000Z";142.98
"2025-05-17T15:00:00.000Z";"2025-05-17T15:15:00.000Z";105.24
"2025-05-17T15:30:00.000Z";"2025-05-17T15:45:00.000Z";15.69
"2025-05-17T15:45:00.000Z";"2025-05-17T16:00:00.000Z";20.13
"2025-05-17T16:00:00.000Z";"2025-05-17T16:15:00.000Z";29.21
"2025-05-17T16:15:00.000Z";"2025-05-17T16:30:00.000Z";11.18
"2025-05-17T16:30:00.000Z";"2025-05-17T16:45:00.000Z";112.67
"2025-05-17T17:30:00.000Z";"2025-05-17T17:45:00.000Z";12.3
"2025-05-17T18:00:00.000Z";"2025-05-17T18:15:00.000Z";12.22
"2025-05-17T18:15:00.000Z";"2025-05-17T18:30:00.000Z";135.82
"2025-05-17T18:30:00.000Z";"2025-05-17T18:45:00.000Z";98
"2025-05-17T20:00:00.000Z";"2025-05-17T20:15:00.000Z";143.5
"2025-05-17T20:15:00.000Z";"2025-05-17T20:30:00.000Z";72.09
"2025-05-17T21:00:00.000Z";"2025-05-17T21:15:00.000Z";32.93
"2025-05-17T21:45:00.000Z";"2025-05-17T22:00:00.000Z";4.4
"2025-05-17T22:00:00.000Z";"2025-05-17T22:15:00.000Z";58.05
"2025-05-17T23:00:00.000Z";"2025-05-17T23:15:00.000Z";34.91
"2025-05-17T23:15:00.000Z";"2025-05-17T23:30:00.000Z";43
"2025-05-18T00:00:00.000Z";"2025-05-18T00:15:00.000Z";0.02
"2025-05-18T00:15:00.000Z";"2025-05-18T00:30:00.000Z";137.09
"2025-05-18T00:30:00.000Z";"2025-05-18T00:45:00.000Z";2.91
"2025-05-18T00:45:00.000Z";"2025-05-18T01:00:00.000Z";0
"2025-05-18T01:00:00.000Z";"2025-05-18T01:15:00.000Z";73.63
"2025-05-18T01:15:00.000Z";"2025-05-18T01:30:00.000Z";89.8
"2025-05-18T01:30:00.000Z";"2025-05-18T01:45:00.000Z";84.61
"2025-05-18T02:15:00.000Z";"2025-05-18T02:30:00.000Z";11.39
"2025-05-18T02:30:00.000Z";"2025-05-18T02:45:00.000Z";19.55
"2025-05-18T02:45:00.000Z";"2025-05-18T03:00:00.000Z";98
"2025-05-18T03:00:00.000Z";"2025-05-18T03:15:00.000Z";55.31
"2025-05-18T03:15:00.000Z";"2025-05-18T03:30:00.000Z";32.06
"2025-05-18T03:30:00.000Z";"2025-05-18T03:45:00.000Z";45.37
"2025-05-18T04:00:00.000Z";"2025-05-18T04:15:00.000Z";126
"2025-05-18T04:45:00.000Z";"2025-05-18T05:00:00.000Z";11.75
"2025-05-18T06:45:00.000Z";"2025-05-18T07:00:00.000Z";0.03
"2025-05-18T07:00:00.000Z";"2025-05-18T07:15:00.000Z";88.46
"2025-05-18T07:30:00.000Z";"2025-05-18T07:45:00.000Z";142
"2025-05-18T08:00:00.000Z";"2025-05-18T08:15:00.000Z";45.29
"2025-05-18T08:30:00.000Z";"2025-05-18T08:45:00.000Z";0.32
"2025-05-18T08:45:00.000Z";"2025-05-18T09:00:00.000Z";135.3
"2025-05-18T09:00:00.000Z";"2025-05-18T09:15:00.000Z";192.68
"2025-05-18T09:15:00.000Z";"2025-05-18T09:30:00.000Z";208.36
"2025-05-18T09:30:00.000Z";"2025-05-18T09:45:00.000Z";190.95
"2025-05-18T10:00:00.000Z";"2025-05-18T10:15:00.000Z";130.66
"2025-05-18T10:15:00.000Z";"2025-05-18T10:30:00.000Z";138.15
"2025-05-18T10:30:00.000Z";"2025-05-18T10:45:00.000Z";29.23
"2025-05-18T10:45:00.000Z";"2025-05-18T11:00:00.000Z";56.08
"2025-05-18T11:00:00.000Z";"2025-05-18T11:15:00.000Z";151.18
"2025-05-18T11:15:00.000Z";"2025-05-18T11:30:00.000Z";98.15
"2025-05-18T13:45:00.000Z";"2025-05-18T14:00:00.000Z";85.63
"2025-05-18T14:00:00.000Z";"2025-05-18T14:15:00.000Z";147.15
"2025-05-18T14:45:00.000Z";"2025-05-18T15:00:00.000Z";124.99
"2025-05-18T15:00:00.000Z";"2025-05-18T15:15:00.000Z";101.93
"2025-05-18T15:45:00.000Z";"2025-05-18T16:00:00.000Z";19.26
"2025-05-18T16:00:00.000Z";"2025-05-18T16:15:00.000Z";6.76
"2025-05-18T16:30:00.000Z";"2025-05-18T16:45:00.000Z";77.55
"2025-05-18T17:00:00.000Z";"2025-05-18T17:15:00.000Z";96.98
"2025-05-18T17:30:00.000Z";"2025-05-18T17:45:00.000Z";113.22
"2025-05-18T17:45:00.000Z";"2025-05-18T18:00:00.000Z";165.34
"2025-05-18T18:00:00.000Z";"2025-05-18T18:15:00.000Z";174.9
"2025-05-18T18:15:00.000Z";"2025-05-18T18:30:00.000Z";120
"2025-05-18T18:30:00.000Z";"2025-05-18T18:45:00.000Z";45.22
"2025-05-18T19:45:00.000Z";"2025-05-18T20:00:00.000Z";90.14
"2025-05-18T20:00:00.000Z";"2025-05-18T20:15:00.000Z";108.77
"2025-05-18T20:15:00.000Z";"2025-05-18T20:30:00.000Z";102.71
"2025-05-18T20:30:00.000Z";"2025-05-18T20:45:00.000Z";61.78
"2025-05-18T21:00:00.000Z";"2025-05-18T21:15:00.000Z";94.66
"2025-05-18T21:15:00.000Z";"2025-05-18T21:30:00.000Z";137.01
"2025-05-18T21:45:00.000Z";"2025-05-18T22:00:00.000Z";8.46
"2025-05-18T22:00:00.000Z";"2025-05-18T22:15:00.000Z";122.46
"2025-05-18T22:30:00.000Z";"2025-05-18T22:45:00.000Z";121.1
"2025-05-18T22:45:00.000Z";"2025-05-18T23:00:00.000Z";121.11
"2025-05-18T23:15:00.000Z";"2025-05-18T23:30:00.000Z";92
"2025-05-18T23:45:00.000Z";"2025-05-19T00:00:00.000Z";6.45
"2025-05-19T00:30:00.000Z";"2025-05-19T00:45:00.000Z";53.52
"2025-05-19T00:45:00.000Z";"2025-05-19T01:00:00.000Z";92
"2025-05-19T01:00:00.000Z";"2025-05-19T01:15:00.000Z";48.75
"2025-05-19T02:45:00.000Z";"2025-05-19T03:00:00.000Z";84.02
"2025-05-19T03:00:00.000Z";"2025-05-19T03:15:00.000Z";59.02
"2025-05-19T03:45:00.000Z";"2025-05-19T04:00:00.000Z";97.28
"2025-05-19T04:00:00.000Z";"2025-05-19T04:15:00.000Z";113.56
"2025-05-19T04:15:00.000Z";"2025-05-19T04:30:00.000Z";163.79
"2025-05-19T04:30:00.000Z";"2025-05-19T04:45:00.000Z";75.65
"2025-05-19T04:45:00.000Z";"2025-05-19T05:00:00.000Z";47.5
"2025-05-19T05:15:00.000Z";"2025-05-19T05:30:00.000Z";26.38
"2025-05-19T05:30:00.000Z";"2025-05-19T05:45:00.000Z";0
"2025-05-19T08:30:00.000Z";"2025-05-19T08:45:00.000Z";0
"2025-05-19T08:45:00.000Z";"2025-05-19T09:00:00.000Z";1.28
"2025-05-19T09:00:00.000Z";"2025-05-19T09:15:00.000Z";17.52
"2025-05-19T09:15:00.000Z";"2025-05-19T09:30:00.000Z";77.37
"2025-05-19T09:30:00.000Z";"2025-05-19T09:45:00.000Z";112.13
"2025-05-19T09:45:00.000Z";"2025-05-19T10:00:00.000Z";45.12
"2025-05-19T10:00:00.000Z";"2025-05-19T10:15:00.000Z";71.87
"2025-05-19T10:15:00.000Z";"2025-05-19T10:30:00.000Z";81.12
"2025-05-19T10:30:00.000Z";"2025-05-19T10:45:00.000Z";39.05
"2025-05-19T10:45:00.000Z";"2025-05-19T11:00:00.000Z";29.72
"2025-05-19T11:00:00.000Z";"2025-05-19T11:15:00.000Z";124.6
"2025-05-19T11:15:00.000Z";"2025-05-19T11:30:00.000Z";59
"2025-05-19T11:30:00.000Z";"2025-05-19T11:45:00.000Z";4.81
"2025-05-19T11:45:00.000Z";"2025-05-19T12:00:00.000Z";9.9
"2025-05-19T12:00:00.000Z";"2025-05-19T12:15:00.000Z";67.68
"2025-05-19T12:15:00.000Z";"2025-05-19T12:30:00.000Z";70.65
"2025-05-19T12:45:00.000Z";"2025-05-19T13:00:00.000Z";4.98
"2025-05-19T13:00:00.000Z";"2025-05-19T13:15:00.000Z";10.34
"2025-05-19T13:30:00.000Z";"2025-05-19T13:45:00.000Z";60.95
"2025-05-19T13:45:00.000Z";"2025-05-19T14:00:00.000Z";161.47
"2025-05-19T14:00:00.000Z";"2025-05-19T14:15:00.000Z";92.37
"2025-05-19T15:15:00.000Z";"2025-05-19T15:30:00.000Z";40.64
"2025-05-19T15:30:00.000Z";"2025-05-19T15:45:00.000Z";164.81
"2025-05-19T15:45:00.000Z";"2025-05-19T16:00:00.000Z";314.84
"2025-05-19T16:00:00.000Z";"2025-05-19T16:15:00.000Z";177.11
"2025-05-19T16:15:00.000Z";"2025-05-19T16:30:00.000Z";94.61
"2025-05-19T16:30:00.000Z";"2025-05-19T16:45:00.000Z";215.81
"2025-05-19T16:45:00.000Z";"2025-05-19T17:00:00.000Z";314.84
"2025-05-19T17:00:00.000Z";"2025-05-19T17:15:00.000Z";196.31
"2025-05-19T17:15:00.000Z";"2025-05-19T17:30:00.000Z";20.57
"2025-05-19T19:00:00.000Z";"2025-05-19T19:15:00.000Z";0
"2025-05-19T20:00:00.000Z";"2025-05-19T20:15:00.000Z";63.36
"2025-05-19T20:15:00.000Z";"2025-05-19T20:30:00.000Z";115.88
"2025-05-19T20:30:00.000Z";"2025-05-19T20:45:00.000Z";75.59
"2025-05-19T22:00:00.000Z";"2025-05-19T22:15:00.000Z";41.75
"2025-05-19T23:00:00.000Z";"2025-05-19T23:15:00.000Z";78.92
"2025-05-19T23:15:00.000Z";"2025-05-19T23:30:00.000Z";68.35
"2025-05-20T00:00:00.000Z";"2025-05-20T00:15:00.000Z";0
"2025-05-20T01:00:00.000Z";"2025-05-20T01:15:00.000Z";1.17
"2025-05-20T01:15:00.000Z";"2025-05-20T01:30:00.000Z";0.4
"2025-05-20T01:30:00.000Z";"2025-05-20T01:45:00.000Z";-0.37
"2025-05-20T02:00:00.000Z";"2025-05-20T02:15:00.000Z";19.93
"2025-05-20T02:15:00.000Z";"2025-05-20T02:30:00.000Z";75
"2025-05-20T03:15:00.000Z";"2025-05-20T03:30:00.000Z";24.6
"2025-05-20T03:45:00.000Z";"2025-05-20T04:00:00.000Z";118.94
"2025-05-20T04:00:00.000Z";"2025-05-20T04:15:00.000Z";135.6
"2025-05-20T04:30:00.000Z";"2025-05-20T04:45:00.000Z";16.92
"2025-05-20T04:45:00.000Z";"2025-05-20T05:00:00.000Z";119.97
"2025-05-20T05:00:00.000Z";"2025-05-20T05:15:00.000Z";42.4
"2025-05-20T05:15:00.000Z";"2025-05-20T05:30:00.000Z";14.32
"2025-05-20T06:15:00.000Z";"2025-05-20T06:30:00.000Z";9.49
"2025-05-20T07:00:00.000Z";"2025-05-20T07:15:00.000Z";115.68
"2025-05-20T07:15:00.000Z";"2025-05-20T07:30:00.000Z";86.8
"2025-05-20T08:00:00.000Z";"2025-05-20T08:15:00.000Z";68.72
"2025-05-20T08:15:00.000Z";"2025-05-20T08:30:00.000Z";59.22
"2025-05-20T09:15:00.000Z";"2025-05-20T09:30:00.000Z";71.55
"2025-05-20T09:30:00.000Z";"2025-05-20T09:45:00.000Z";102.35
"2025-05-20T10:00:00.000Z";"2025-05-20T10:15:00.000Z";5.37
"2025-05-20T10:15:00.000Z";"2025-05-20T10:30:00.000Z";47.09
"2025-05-20T10:30:00.000Z";"2025-05-20T10:45:00.000Z";37.81
"2025-05-20T11:15:00.000Z";"2025-05-20T11:30:00.000Z";35.59
"2025-05-20T11:30:00.000Z";"2025-05-20T11:45:00.000Z";60.2
"2025-05-20T11:45:00.000Z";"2025-05-20T12:00:00.000Z";55.05
"2025-05-20T12:00:00.000Z";"2025-05-20T12:15:00.000Z";23.71
"2025-05-20T12:30:00.000Z";"2025-05-20T12:45:00.000Z";27.16
"2025-05-20T12:45:00.000Z";"2025-05-20T13:00:00.000Z";51.8
"2025-05-20T13:15:00.000Z";"2025-05-20T13:30:00.000Z";20
"2025-05-20T13:30:00.000Z";"2025-05-20T13:45:00.000Z";44.87
"2025-05-20T13:45:00.000Z";"2025-05-20T14:00:00.000Z";34.28
"2025-05-20T14:00:00.000Z";"2025-05-20T14:15:00.000Z";1.37
"2025-05-20T14:30:00.000Z";"2025-05-20T14:45:00.000Z";20.39
"2025-05-20T15:30:00.000Z";"2025-05-20T15:45:00.000Z";-3.17
"2025-05-20T15:45:00.000Z";"2025-05-20T16:00:00.000Z";15.11
"2025-05-20T16:15:00.000Z";"2025-05-20T16:30:00.000Z";23.8
"2025-05-20T16:30:00.000Z";"2025-05-20T16:45:00.000Z";194.47
"2025-05-20T16:45:00.000Z";"2025-05-20T17:00:00.000Z";220
"2025-05-20T17:30:00.000Z";"2025-05-20T17:45:00.000Z";76.55
"2025-05-20T17:45:00.000Z";"2025-05-20T18:00:00.000Z";194.36
"2025-05-20T18:00:00.000Z";"2025-05-20T18:15:00.000Z";151.37
"2025-05-20T18:15:00.000Z";"2025-05-20T18:30:00.000Z";7.6
"2025-05-20T19:15:00.000Z";"2025-05-20T19:30:00.000Z";42.22
"2025-05-20T19:30:00.000Z";"2025-05-20T19:45:00.000Z";183.11
"2025-05-20T20:00:00.000Z";"2025-05-20T20:15:00.000Z";45.76
"2025-05-20T21:00:00.000Z";"2025-05-20T21:15:00.000Z";52.68
"2025-05-20T22:15:00.000Z";"2025-05-20T22:30:00.000Z";57.92
"2025-05-20T22:30:00.000Z";"2025-05-20T22:45:00.000Z";113.72
"2025-05-20T23:00:00.000Z";"2025-05-20T23:15:00.000Z";57.58
"2025-05-20T23:15:00.000Z";"2025-05-20T23:30:00.000Z";190
"2025-05-20T23:30:00.000Z";"2025-05-20T23:45:00.000Z";190
"2025-05-20T23:45:00.000Z";"2025-05-21T00:00:00.000Z";190
"2025-05-21T00:00:00.000Z";"2025-05-21T00:15:00.000Z";190
"2025-05-21T00:15:00.000Z";"2025-05-21T00:30:00.000Z";92
"2025-05-21T00:45:00.000Z";"2025-05-21T01:00:00.000Z";35.98
"2025-05-21T01:00:00.000Z";"2025-05-21T01:15:00.000Z";60.49
"2025-05-21T01:15:00.000Z";"2025-05-21T01:30:00.000Z";158.65
"2025-05-21T02:30:00.000Z";"2025-05-21T02:45:00.000Z";56.12
"2025-05-21T03:00:00.000Z";"2025-05-21T03:15:00.000Z";44.7
"2025-05-21T03:15:00.000Z";"2025-05-21T03:30:00.000Z";120
"2025-05-21T03:45:00.000Z";"2025-05-21T04:00:00.000Z";120
"2025-05-21T04:00:00.000Z";"2025-05-21T04:15:00.000Z";74.09
"2025-05-21T04:15:00.000Z";"2025-05-21T04:30:00.000Z";37.5
"2025-05-21T04:45:00.000Z";"2025-05-21T05:00:00.000Z";52.87
"2025-05-21T05:15:00.000Z";"2025-05-21T05:30:00.000Z";10.9
"2025-05-21T06:45:00.000Z";"2025-05-21T07:00:00.000Z";10.96
"2025-05-21T07:00:00.000Z";"2025-05-21T07:15:00.000Z";142.65
"2025-05-21T07:15:00.000Z";"2025-05-21T07:30:00.000Z";45.75
"2025-05-21T07:30:00.000Z";"2025-05-21T07:45:00.000Z";17.03
"2025-05-21T08:00:00.000Z";"2025-05-21T08:15:00.000Z";116.72
"2025-05-21T08:15:00.000Z";"2025-05-21T08:30:00.000Z";120
"2025-05-21T08:30:00.000Z";"2025-05-21T08:45:00.000Z";120
